AccountingDate,Date,CoinIn,Games
4/18/2023,4/18/23 3:00 PM,451878.24,235453
4/18/2023,4/18/23 4:00 PM,413055.16,252463
4/18/2023,4/18/23 5:00 PM,449688.85,268483
4/18/2023,4/18/23 6:00 PM,489699.34,289169
4/18/2023,4/18/23 7:00 PM,543723.58,288618
4/18/2023,4/18/23 8:00 PM,529732.63,263250
4/18/2023,4/18/23 9:00 PM,503459.88,272056
4/18/2023,4/18/23 10:00 PM,490550.84,253625
4/18/2023,4/18/23 11:00 PM,387036.34,208875
4/18/2023,4/19/23 12:00 AM,342348.88,152081
4/18/2023,4/19/23 1:00 AM,248647.84,114187
4/18/2023,4/19/23 2:00 AM,161510.07,80988
4/18/2023,4/19/23 3:00 AM,102539.11,49919
4/18/2023,4/19/23 4:00 AM,54809.7,29908
4/18/2023,4/19/23 5:00 AM,68093.43,32583
4/19/2023,4/19/23 6:00 AM,42482.61,19358
4/19/2023,4/19/23 7:00 AM,38578.87,26613
4/19/2023,4/19/23 8:00 AM,67642.06,48614
4/19/2023,4/19/23 9:00 AM,167760.92,120033
4/19/2023,4/19/23 10:00 AM,297574.97,220465
4/19/2023,4/19/23 11:00 AM,440309.97,301027
4/19/2023,4/19/23 12:00 PM,458052.39,345343
4/19/2023,4/19/23 1:00 PM,502203.63,392436
4/19/2023,4/19/23 2:00 PM,533832.45,415365
4/19/2023,4/19/23 3:00 PM,544228.87,422433
4/19/2023,4/19/23 4:00 PM,561036.78,429629
4/19/2023,4/19/23 5:00 PM,612402.93,437898
4/19/2023,4/19/23 6:00 PM,647715.47,458398
4/19/2023,4/19/23 7:00 PM,653521.26,468370
4/19/2023,4/19/23 8:00 PM,659748.67,464188
4/19/2023,4/19/23 9:00 PM,631474.73,414092
4/19/2023,4/19/23 10:00 PM,546480.1,354772
4/19/2023,4/19/23 11:00 PM,527721.98,291573
4/19/2023,4/20/23 12:00 AM,389584.58,209331
4/19/2023,4/20/23 1:00 AM,279228.75,152483
4/19/2023,4/20/23 2:00 AM,200799.76,103178
4/19/2023,4/20/23 3:00 AM,153191.44,76149
4/19/2023,4/20/23 4:00 AM,142004.79,63303
4/19/2023,4/20/23 5:00 AM,112621.42,51832
4/20/2023,4/20/23 6:00 AM,72957.44,29984
4/20/2023,4/20/23 7:00 AM,64171.12,31729
4/20/2023,4/20/23 8:00 AM,81341.22,39578
4/20/2023,4/20/23 9:00 AM,163131.67,74383
4/20/2023,4/20/23 10:00 AM,239082.73,142513
4/20/2023,4/20/23 11:00 AM,336799.71,214979
4/20/2023,4/20/23 12:00 PM,434054.72,247371
4/20/2023,4/20/23 1:00 PM,441116.73,281059
4/20/2023,4/20/23 2:00 PM,470721.53,293615
4/20/2023,4/20/23 3:00 PM,513011.28,296884
4/20/2023,4/20/23 4:00 PM,541364.09,317445
4/20/2023,4/20/23 5:00 PM,558181.41,331935
4/20/2023,4/20/23 6:00 PM,515359.88,357467
4/20/2023,4/20/23 7:00 PM,628073.21,392869
4/20/2023,4/20/23 8:00 PM,650140.69,401025
4/20/2023,4/20/23 9:00 PM,603791.43,363966
4/20/2023,4/20/23 10:00 PM,597898.2,322130
4/20/2023,4/20/23 11:00 PM,503178.37,265976
4/20/2023,4/21/23 12:00 AM,413786.69,218497
4/20/2023,4/21/23 1:00 AM,297472.41,156642
4/20/2023,4/21/23 2:00 AM,236759.07,109961
4/20/2023,4/21/23 3:00 AM,196515.92,85289
4/20/2023,4/21/23 4:00 AM,242723.19,64122
4/20/2023,4/21/23 5:00 AM,163385.89,54781
4/21/2023,4/21/23 6:00 AM,60486.79,32779
4/21/2023,4/21/23 7:00 AM,59546.27,34724
4/21/2023,4/21/23 8:00 AM,101968.47,65519
4/21/2023,4/21/23 9:00 AM,169059.96,104773
4/21/2023,4/21/23 10:00 AM,288439.46,170889
4/21/2023,4/21/23 11:00 AM,421228.6,240547
4/21/2023,4/21/23 12:00 PM,534513.37,303164
4/21/2023,4/21/23 1:00 PM,584163.35,315250
4/21/2023,4/21/23 2:00 PM,744418.36,351281
4/21/2023,4/21/23 3:00 PM,877123.93,401233
4/21/2023,4/21/23 4:00 PM,827396.77,415083
4/21/2023,4/21/23 5:00 PM,1047153.4,455003
4/21/2023,4/21/23 6:00 PM,985198.48,516180
4/21/2023,4/21/23 7:00 PM,1091232.8,556866
4/21/2023,4/21/23 8:00 PM,1168207.46,588277
4/21/2023,4/21/23 9:00 PM,1260063.02,593148
4/21/2023,4/21/23 10:00 PM,1219534.49,558071
4/21/2023,4/21/23 11:00 PM,1127738.89,500646
4/21/2023,4/22/23 12:00 AM,855102.31,413880
4/21/2023,4/22/23 1:00 AM,622976.65,312596
4/21/2023,4/22/23 2:00 AM,497096.75,235617
4/21/2023,4/22/23 3:00 AM,366525.28,182636
4/21/2023,4/22/23 4:00 AM,272532.33,125323
4/21/2023,4/22/23 5:00 AM,190391.44,94595
4/22/2023,4/22/23 6:00 AM,111305.91,52513
4/22/2023,4/22/23 7:00 AM,128802.52,61535
4/22/2023,4/22/23 8:00 AM,161652.45,88429
4/22/2023,4/22/23 9:00 AM,188253.73,117774
4/22/2023,4/22/23 10:00 AM,240326.79,141148
4/22/2023,4/22/23 11:00 AM,354383.7,192122
4/22/2023,4/22/23 12:00 PM,431363.14,243987
4/22/2023,4/22/23 1:00 PM,510079.2,284384
4/22/2023,4/22/23 2:00 PM,640652.95,344710
4/22/2023,4/22/23 3:00 PM,776699.79,409004
4/22/2023,4/22/23 4:00 PM,796238.66,428102
4/22/2023,4/22/23 5:00 PM,843981.91,441978
4/22/2023,4/22/23 6:00 PM,904068.1,460506
4/22/2023,4/22/23 7:00 PM,1054303.74,491706
4/22/2023,4/22/23 8:00 PM,980101.84,481031
4/22/2023,4/22/23 9:00 PM,923045,473379
4/22/2023,4/22/23 10:00 PM,789549.81,455598
4/22/2023,4/22/23 11:00 PM,764128.38,401721
4/22/2023,4/23/23 12:00 AM,744993.29,364879
4/22/2023,4/23/23 1:00 AM,647855.74,307351
4/22/2023,4/23/23 2:00 AM,488305.61,215693
4/22/2023,4/23/23 3:00 AM,323348.98,138965
4/22/2023,4/23/23 4:00 AM,231084.3,93293
4/22/2023,4/23/23 5:00 AM,180700.69,71278
4/23/2023,4/23/23 6:00 AM,71863.68,33323
4/23/2023,4/23/23 7:00 AM,93792.91,48983
4/23/2023,4/23/23 8:00 AM,139669.8,73997
4/23/2023,4/23/23 9:00 AM,160320.18,97793
4/23/2023,4/23/23 10:00 AM,224680.08,139784
4/23/2023,4/23/23 11:00 AM,289017.77,179594
4/23/2023,4/23/23 12:00 PM,369836.38,219833
4/23/2023,4/23/23 1:00 PM,474565.05,265337
4/23/2023,4/23/23 2:00 PM,688756.85,308791
4/23/2023,4/23/23 3:00 PM,681655.2,347888
4/23/2023,4/23/23 4:00 PM,646245.87,361624
4/23/2023,4/23/23 5:00 PM,642299.16,337550
4/23/2023,4/23/23 6:00 PM,681481.84,354241
4/23/2023,4/23/23 7:00 PM,593828.12,338195
4/23/2023,4/23/23 8:00 PM,592227.48,330620
4/23/2023,4/23/23 9:00 PM,569940.89,327188
4/23/2023,4/23/23 10:00 PM,560073.49,318239
4/23/2023,4/23/23 11:00 PM,482062.56,257989
4/23/2023,4/24/23 12:00 AM,361565.62,210109
4/23/2023,4/24/23 1:00 AM,306375.52,145957
4/23/2023,4/24/23 2:00 AM,183499.27,101224
4/23/2023,4/24/23 3:00 AM,107135.71,61591
4/23/2023,4/24/23 4:00 AM,84735.52,43485
4/23/2023,4/24/23 5:00 AM,80472.51,41746
4/24/2023,4/24/23 6:00 AM,45402.71,24740
4/24/2023,4/24/23 7:00 AM,46414.88,29410
4/24/2023,4/24/23 8:00 AM,88064.49,50716
4/24/2023,4/24/23 9:00 AM,159302.48,89248
4/24/2023,4/24/23 10:00 AM,247165.91,134367
4/24/2023,4/24/23 11:00 AM,317945.85,170534
4/24/2023,4/24/23 12:00 PM,434200.82,201075
4/24/2023,4/24/23 1:00 PM,436693.6,235840
4/24/2023,4/24/23 2:00 PM,427400.35,227707
4/24/2023,4/24/23 3:00 PM,435632.81,242913
4/24/2023,4/24/23 4:00 PM,439968.79,244913
4/24/2023,4/24/23 5:00 PM,493940.9,283249
4/24/2023,4/24/23 6:00 PM,468335.85,292693
4/24/2023,4/24/23 7:00 PM,521915.35,298923
4/24/2023,4/24/23 8:00 PM,528699.25,293013
4/24/2023,4/24/23 9:00 PM,561479.03,294236
4/24/2023,4/24/23 10:00 PM,473077.75,229004
4/24/2023,4/24/23 11:00 PM,372491.92,189997
